Gene = Copb1
Position 11679: 0.0030278299837026416
Position 35918: 0.0030191938607907155
Position 3318: 0.002908279559245703
Position 356: 0.002856465527416464
Position 33223: 0.0028420398323246512
Position 5680: 0.0027185594493222003
Position 17129: 0.0025738592417334613
Position 3329: 0.0024355505725967017
Position 5217: 0.0023632646652549144
Position 8290: 0.002222748392689884
Position 8259: 0.0022008443861238278
Position 13780: 0.0021836317765844006
Position 10700: 0.0021565224868887946
Position 28137: 0.0021384272158160894
Position 2391: 0.0021358238602759614
Position 1340: 0.0021355744909948714
Position 33661: 0.0019832788517773372
Position 153: 0.00190260580108342
Position 3878: 0.0018698148625587883
Position 10524: 0.0018308740114470756
Position 20254: 0.0018173277615817704
Position 448: 0.00169511749417149
Position 6550: 0.0016671146269113736
Position 37605: 0.001666875555307611
Position 6546: 0.0016526299257017278
Position 17234: 0.0015956546262837843
Position 17125: 0.001590445872229363
Position 17355: 0.0015663621859700945
Position 20378: 0.0015595402212817116
Position 15289: 0.0015577132263901686
Position 6357: 0.001532206552695505
Position 15258: 0.0015185528503796014
Position 25832: 0.0014919661110919654
Position 31454: 0.001435772546541116
Position 15466: 0.0014113255963275207
Position 7989: 0.0013932360528850294
Position 609: 0.0013440299210204963
Position 641: 0.001327733707759173
Position 38967: 0.0012815591028524217
Position 33583: 0.0012547252762264767
Position 35190: 0.0012490014370816348
Position 16732: 0.0011900009314769213
Position 8283: 0.0011805600438076645
Position 31426: 0.0011734538036474104
Position 34002: 0.001109041137495873
Position 575: 0.0010882288371356333
Position 38640: 0.00106233304035515
Position 31495: 0.0010476555081684138
Position 33184: 0.0010354217196286645
Position 31451: 0.001013558261056717
Position 8383: 0.0010089095138862542
Position 496: 0.001007440516220653
Position 460: 0.0009836931911683686
Position 16025: 0.0009647318024830127
Position 35614: 0.0009610563183022502
Position 3824: 0.0009164711011217595
Position 15284: 0.0008992367261547808
Position 38244: 0.0008762631022031015
Position 4572: 0.0008761183355037804
Position 23481: 0.0008744810610182494
Position 16932: 0.0008106422630376442
Position 2032: 0.0007830307039534514
Position 15298: 0.0007753817930732788
Position 2589: 0.0007007689957778889
Position 11569: 0.0006852726121767477
Position 11717: 0.0006743912476073011
Position 439: 0.0006333771000667564
Position 37827: 0.0005658509863467027
Position 35499: 0.0005651856186105169
Position 21098: 0.0005561130682924956
Position 17415: 0.0005550239894829867
Position 25774: 0.0005413121440714048
Position 35953: 0.0005171031449765329
Position 37566: 0.0004993170489392617
Position 37636: 0.00048450949230860306
Position 8299: 0.00047211944490761564
Position 33498: 0.0004294633449009952
Position 33074: 0.00041719563672087576
Position 33295: 0.00040193159951812455
Position 33434: 0.00039719720274302583
Position 236: 0.0003772340938197426
Position 33306: 0.0003670925823035839
Position 19777: 0.0003635095035273118
Position 8443: 0.0003631532307325248
Position 436: 0.00036272819536589673
Position 11599: 0.00035152918286277587
Position 9553: 0.0003429858809261397
Position 22000: 0.00034173511799780057
Position 31467: 0.0003357564343499176
Position 21167: 0.00033477794247988805
Position 1189: 0.0003347563091475811
Position 8352: 0.0003284653134852576
Position 33377: 0.00031935112761443416
Position 74: 0.00030911538508226837
Position 33097: 0.0002888649678860337
Position 33091: 0.00027082366875617897
Position 16890: 0.0002562020004847287
Position 33360: 0.00025565333806898253
Position 780: 0.0002471283399243506
Position 37316: 0.00022401791423874219
Position 66: 0.00020024460790235687
Position 38591: 0.00019247881569644777
Position 769: 0.00018643921051768276
Position 37140: 0.00018527723191327054
Position 37137: 0.0001802816545036221
Position 4645: 0.0001760103405984339
Position 5648: 0.00017483037139618725
Position 33409: 0.00017370192606175504
Position 31768: 0.0001691643060909368
Position 16468: 0.00016689999088805675
Position 6482: 0.00015710245765255016
Position 33127: 0.000154201104680208
Position 37439: 0.00014636145482440456
Position 17108: 0.0001451566485462517
Position 16860: 0.00014372309511705982
Position 33933: 0.00013868576220555019
Position 38325: 0.00013349469882240658
Position 34421: 0.00013017608834708024
Position 16601: 0.00012996334395959695
Position 38556: 0.00012642384964843526
Position 38857: 0.00012403205440824564
Position 3115: 0.00012261857878669252
Position 16746: 0.00011538335524252003
Position 6768: 0.00011067136283513226
Position 259: 0.00011021794123197661
Position 143: 0.0001098594705974124
Position 18867: 0.00010505433745660963
Position 4166: 0.00010341032919948029
Position 1486: 0.00010212914543126955
Position 525: 0.0001009763956100227
Position 5336: 9.686607439484315e-05
Position 431: 9.055145221229026e-05
Position 22149: 8.84152334966398e-05
Position 408: 8.474431064754985e-05
Position 38906: 8.369184049824476e-05
Position 17176: 7.240646679541044e-05
Position 38702: 7.115811801284247e-05
Position 31751: 6.85012855389836e-05
Position 6163: 6.755067662495217e-05
Position 31576: 6.57069326631385e-05
Position 134: 6.539569627637201e-05
Position 7103: 6.157883531297397e-05
Position 457: 5.663656068982964e-05
Position 16758: 5.561760795555146e-05
Position 38541: 5.410108885456908e-05
Position 37000: 5.0037219178773074e-05
Position 32498: 4.969826757032422e-05
Position 46: 4.58139377391381e-05
Position 6023: 4.377389028187305e-05
Position 790: 4.2685477602264854e-05
Position 33469: 4.198208521962322e-05
Position 38171: 4.143124318820995e-05
Position 38878: 3.670567954720797e-05
Position 33543: 3.624871728417904e-05
Position 895: 3.600230725103373e-05
Position 7: 3.5151210105264285e-05
Position 18783: 3.512604176987895e-05
Position 672: 3.2723941865327144e-05
Position 37071: 2.9926169269890413e-05
Position 38654: 2.898756510146212e-05
Position 849: 2.720753975850668e-05
Position 31436: 2.6937855545307057e-05
Position 18962: 2.6512566542035534e-05
Position 31396: 2.600240650203836e-05
Position 1199: 2.4197294262147566e-05
Position 18393: 2.2443998185542894e-05
Position 578: 2.2112707348267017e-05
Position 17916: 2.1333332811949865e-05
Position 38931: 2.049784954262735e-05
Position 17899: 1.945021231890293e-05
Position 21472: 1.9176766829473188e-05
Position 21884: 1.6741029373467947e-05
Position 676: 1.6503397654481183e-05
Position 59: 1.433193313884784e-05
Position 31: 1.4224947933141629e-05
Position 348: 1.4106345040870013e-05
Position 406: 1.3030097710049718e-05
Position 16420: 1.169718916080831e-05
Position 17145: 1.1273455337163958e-05
Position 38307: 1.0414026347237301e-05
Position 6181: 1.0333108349832054e-05
Position 540: 9.94781976299033e-06
Position 25588: 8.307530438884977e-06
Position 24001: 8.288714493706454e-06
Position 37609: 8.205849911801826e-06
Position 585: 7.237689359226867e-06
Position 462: 7.1837732064824185e-06
Position 6146: 6.5027640568202005e-06
Position 25552: 5.993534083797577e-06
Position 16605: 5.883877214438924e-06
Position 17881: 5.813419846928626e-06
Position 38942: 5.409194966884787e-06
Position 6037: 5.2423925370699746e-06
Position 6240: 4.852454683579269e-06
Position 22627: 4.623521988923741e-06
Position 23966: 3.8418085426417554e-06
Position 28038: 3.840834824995378e-06
Position 16353: 3.3248640369945307e-06
Position 451: 3.230386266068298e-06
Position 504: 3.198855448016805e-06
Position 23: 3.1755217732564486e-06
Position 22509: 2.4687767941741337e-06
Position 33079: 2.4490030202447736e-06
Position 25322: 2.177380504307751e-06
Position 38387: 2.154728322155895e-06
Position 24340: 2.076277245486296e-06
Position 16385: 2.074140049675495e-06
Position 17947: 1.7694951307682789e-06
Position 18294: 1.5723015543566666e-06
Position 18221: 1.3886930377541117e-06
Position 22900: 1.2145696797476754e-06
Position 366: 1.2069659912298685e-06
Position 33134: 1.0847455752178933e-06
Position 16447: 8.844640773119869e-07
Position 1690: 8.378521094523035e-07
Position 16372: 7.880762527843007e-07
Position 18762: 6.498629837548486e-07
Position 531: 5.766991121359859e-07
Position 38661: 4.98030218944302e-07
Position 37222: 4.909422546976513e-07
Position 38634: 4.041794649056035e-07
Position 3676: 3.8902011149309933e-07
Position 37284: 3.2937437732862924e-07
Position 18286: 2.938354157147206e-07
Position 38560: 2.8434143194861673e-07
Position 38596: 2.6760911731697204e-07
Position 33365: 2.5876449552108103e-07
Position 19075: 2.5178900228620374e-07
Position 1459: 2.381716929487255e-07
Position 38506: 2.1208736512671177e-07
Position 1734: 1.3731676534798864e-07
Position 771: 9.578512463615072e-08
Position 37056: 7.443390421599058e-08
Position 33104: 5.048699602212691e-09
Position 16826: 4.958064957825833e-09
Position 22648: 3.0314055897962286e-09
Position 17443: 4.959677034720362e-10
Position 17952: 1.9820553436824817e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 31363: 0.9970618846767167
Position 36999: 0.9828772530330422
Position 13948: 0.9742422390122095
Position 32948: 0.9702727558842086
Position 38092: 0.9472775329729245
Position 9194: 0.9258816238192777
Position 16241: 0.9165052701584944
Position 21353: 0.88707706155897
Position 5733: 0.837619673253132
Position 17778: 0.7981193459226608
Position 7868: 0.7880622316108599
Position 38773: 0.771115511815782
Position 17076: 0.7219651321431723
Position 19675: 0.6966667322533117
Position 35039: 0.6642701815150422
Position 4554: 0.6545128560299184
Position 27928: 0.6130846393182645
Position 13683: 0.46440434009468884
Position 27536: 0.4422096622747803
Position 691: 0.43328841092743137
Position 17270: 0.4009461801135571
Position 27653: 0.2896029717019092
Position 12537: 0.25773568096130817
Position 5507: 0.2118473873594445
Position 4435: 0.19331084891838307
Position 35060: 0.19178874995654158
Position 745: 0.15985828297716018
Position 19655: 0.1492016359544885
Position 5796: 0.12641214563870995
Position 17795: 0.1229286130196465
Position 22415: 0.12027507512864816
Position 20999: 0.11417758223356804
Position 39034: 0.11350852962590087
Position 7731: 0.09938476241577608
Position 12449: 0.09721819534092345
Position 19229: 0.09666832895144924
Position 1261: 0.09121061300945832
Position 5554: 0.07896701615574976
Position 8103: 0.07125797452823447
Position 16277: 0.07041410509235412
Position 27839: 0.0644231924633202
Position 18206: 0.06356183198569448
Position 16701: 0.06176106092507765
Position 17830: 0.05918384006396104
Position 38473: 0.055210550037953145
Position 21254: 0.054659695322237016
Position 34735: 0.05211333549773587
Position 19642: 0.050080096200054235
Position 29829: 0.04870028728198738
Position 31658: 0.045213612562554066
Position 14204: 0.04483487382221344
Position 36122: 0.04302416201063861
Position 21434: 0.0424964462505553
Position 4043: 0.04235703393268424
Position 19569: 0.041899453488445794
Position 36143: 0.039332678044618485
Position 17059: 0.036726295579491024
Position 340: 0.03654333669131478
Position 34873: 0.0349819096528963
Position 12596: 0.03433121261682758
Position 17288: 0.03321686485383513
Position 6345: 0.03239329010032853
Position 21103: 0.03145071073111533
Position 12366: 0.027864784226748464
Position 34579: 0.027755436674737486
Position 30112: 0.027001052023639414
Position 38123: 0.026659217658450713
Position 27608: 0.02298652480613815
Position 397: 0.022265384307012654
Position 13594: 0.021522942816524438
Position 7932: 0.02120627797209524
Position 33222: 0.02115515084324142
Position 27902: 0.020267073396211498
Position 19102: 0.020060775421762544
Position 19610: 0.01893262356595424
Position 16922: 0.018761571042599998
Position 15155: 0.01867689824159304
Position 37363: 0.01846467724224011
Position 34718: 0.01785805070891944
Position 13659: 0.016374005040035753
Position 35088: 0.01625233126754389
Position 1183: 0.01600166363425789
Position 15971: 0.015499500484612802
Position 13337: 0.015394421368781662
Position 480: 0.014642884296683116
Position 32496: 0.014625775104268358
Position 19544: 0.014460787426456484
Position 17801: 0.014242780451504497
Position 16873: 0.014077953379643715
Position 6904: 0.014048890978743888
Position 38697: 0.013907688593868612
Position 6073: 0.01385307943106856
Position 16758: 0.013668450662337937
Position 38934: 0.012963414520905155
Position 23705: 0.012347255383970324
Position 17291: 0.01210637572855733
Position 29768: 0.012008425340566039
Position 18280: 0.011957843184310651
Position 20649: 0.01183370403703532
Position 17454: 0.010817746376843506
Position 20587: 0.010541310238204163
Position 5574: 0.01043826195149843
Position 23742: 0.010431987370004442
Position 21366: 0.010376769668157966
Position 13580: 0.0099721368570396
Position 6875: 0.009786125348601158
Position 38739: 0.009674632259150997
Position 14180: 0.009656723487715768
Position 17171: 0.00925282136048692
Position 412: 0.009244668575555406
Position 7561: 0.009236991611618275
Position 32348: 0.009137508865681931
Position 5403: 0.009065162865602222
Position 17328: 0.008977033629843936
Position 36571: 0.0089259748644992
Position 34829: 0.008247819807167772
Position 38640: 0.00818456069153606
Position 5596: 0.00814199087854605
Position 12566: 0.008073770541932755
Position 36928: 0.008042892595528083
Position 12330: 0.007866829696623926
Position 7775: 0.007733137406005071
Position 18266: 0.007728905485063664
Position 1130: 0.007668330742201925
Position 19966: 0.00757233568895828
Position 12825: 0.007297823369534747
Position 38875: 0.007008745631055474
Position 5742: 0.006887577516874286
Position 27064: 0.006568141022001243
Position 12875: 0.006554615907300015
Position 38821: 0.0063429573009918475
Position 17391: 0.006303194020322699
Position 1311: 0.006192223560184729
Position 36719: 0.006165030283873178
Position 16878: 0.005981778189941938
Position 28578: 0.005788683407496416
Position 17017: 0.005696329619859303
Position 13740: 0.005681160231425158
Position 32916: 0.005551951910572837
Position 19922: 0.005536939981721505
Position 16731: 0.005485917734157877
Position 3303: 0.005385218224100367
Position 760: 0.0052325520263899845
Position 1133: 0.005218257354292599
Position 21140: 0.005132085552308994
Position 22333: 0.005112049625372065
Position 29857: 0.004992744871328064
Position 5439: 0.0048682125867184674
Position 20527: 0.004745046492384666
Position 21030: 0.004743801489445833
Position 27932: 0.00472782809747809
Position 16973: 0.004715807047458542
Position 17348: 0.004660157245469707
Position 34763: 0.004510437687714715
Position 38482: 0.004453278325922258
Position 5996: 0.004418690657807532
Position 20614: 0.0043595438980479585
Position 35441: 0.004274499048162682
Position 32547: 0.004250115648447686
Position 4506: 0.004236537416162664
Position 4437: 0.004209648419166857
Position 10456: 0.004203531150874811
Position 32513: 0.004184959368979563
Position 18659: 0.0041344361758184
Position 18220: 0.004110471214304714
Position 32564: 0.004052819642805603
Position 35327: 0.004020043067475281
Position 290: 0.0039852153886492745
Position 32581: 0.003904697625225371
Position 10859: 0.0038737070617263173
Position 28154: 0.0038319049084082233
Position 4171: 0.0037898524349210486
Position 15067: 0.0037447345506155943
Position 27851: 0.0037046327364392718
Position 33527: 0.0036557637849667086
Position 19142: 0.0035579265091609455
Position 17035: 0.0032617850134663245
Position 38963: 0.00317898397197336
Position 17099: 0.0031548740665633787
Position 13970: 0.003141783562581174
Position 32292: 0.003114744247294881
Position 36164: 0.0030883111798833494
Position 33182: 0.0030400046119712617
Position 32598: 0.0030284669433308688
Position 32200: 0.002967222478556287
Position 3243: 0.002936618846387841
Position 1244: 0.002913474122730852
Position 32234: 0.0029069149639222983
Position 18366: 0.0028206377937533143
Position 3675: 0.002811495763137543
Position 10865: 0.002801271781800037
Position 13424: 0.002653304442407155
Position 5571: 0.002572277230385537
Position 8480: 0.002570584081317964
Position 34514: 0.0025360266950573197
Position 11476: 0.0024551676387017866
Position 8118: 0.0023924869072598207
Position 355: 0.0023584931395903746
Position 20295: 0.002351071848595578
Position 32530: 0.002317577509873845
Position 364: 0.0023040071322060515
Position 5858: 0.002281805463950985
Position 11511: 0.00228154735075208
Position 32328: 0.0020607704839442106
Position 20567: 0.002054168046795103
Position 37407: 0.0020423674784597876
Position 32858: 0.002037860265899773
Position 25732: 0.0020332782551633717
Position 21372: 0.0020313278727383368
Position 3308: 0.0020192955696234716
Position 38175: 0.0019993565491996336
Position 7014: 0.001956955393814508
Position 38363: 0.0019359106220596205
Position 5082: 0.0019052090570384694
Position 35790: 0.0018734081149383453
Position 16807: 0.0018720801541400485
Position 4441: 0.0018194360973897948
Position 27359: 0.0017810163184348578
Position 19485: 0.0017441903154369368
Position 19631: 0.0017169719196276855
Position 18691: 0.0017035129291065709
Position 37006: 0.0016880267146478297
Position 39102: 0.0016816363775810231
Position 34460: 0.0016757169825463644
Position 20452: 0.0016498680427691108
Position 32632: 0.0016231985269144489
Position 22032: 0.001623079583327948
Position 15251: 0.001614417406891838
Position 17832: 0.0015832549669217934
Position 20140: 0.001551308004110687
Position 20703: 0.00148839515320774
Position 4615: 0.0014735930942573628
Position 34555: 0.0014545147602930358
Position 22291: 0.0014135726057325387
Position 35057: 0.0013713186665251908
Position 3220: 0.0013561957355667377
Position 31703: 0.0013384801409726723
Position 256: 0.0013372868739883826
Position 538: 0.0013309123603770384
Position 19074: 0.0012951417680438044
Position 36687: 0.0012758281894611823
Position 12617: 0.0012525585555563344
Position 10948: 0.0012487577766856146
Position 5903: 0.0012347091513619447
Position 14510: 0.0012190896480379627
Position 1339: 0.0012150253968674436
Position 21470: 0.0012088297472365522
Position 19273: 0.0012065009321403876
Position 21985: 0.001184958974827837
Position 6326: 0.0011510569645674295
Position 21860: 0.001137074975233251
Position 12707: 0.0011056521672828227
Position 14556: 0.00109682441708335
Position 35886: 0.0010718256739938137
Position 17815: 0.001066041526486201
Position 6033: 0.0010500594232183058
Position 294: 0.0010487090741301166
Position 18129: 0.0010402509679140468
Position 5265: 0.001013780165169384
Position 1070: 0.0010027227140460436
Position 6050: 0.0009972372125002422
Position 17295: 0.0009678063135826256
Position 35533: 0.0009610563183022497
Position 31674: 0.000957024830952342
Position 556: 0.0009554762668568914
Position 12678: 0.0009275283172917285
Position 23665: 0.0009200449856557333
Position 8442: 0.0009123267501768698
Position 1158: 0.000889578424971012
Position 15393: 0.000882744953006836
Position 22069: 0.0008710050373065214
Position 38153: 0.0008439124918443151
Position 20534: 0.0008374130791265842
Position 12844: 0.000834552467664312
Position 32615: 0.0008324526625935083
Position 19320: 0.0008322478536428139
Position 1090: 0.0008266602799264743
Position 14524: 0.0008193059134694
Position 2193: 0.0008056253351510712
Position 22369: 0.00080385562508742
Position 8133: 0.0008016794742682972
Position 3964: 0.0007955853058535774
Position 20785: 0.0007858188529745743
Position 37044: 0.0007777790015694002
Position 7690: 0.000742763132956866
Position 38541: 0.0007016217919604891
Position 1284: 0.0006969727485349912
Position 345: 0.0006907700865691902
Position 2175: 0.0006907468039068241
Position 21982: 0.0006690322304264507
Position 34648: 0.0006580787692439847
Position 39014: 0.0006565650104343793
Position 23591: 0.0006375239615034644
Position 5803: 0.0006322286284848673
Position 394: 0.0006310926596993242
Position 16196: 0.000630521662659833
Position 22072: 0.0006299392039267281
Position 17845: 0.0006275190663143926
Position 14011: 0.0006259704254284993
Position 2374: 0.0006129386940958574
Position 5754: 0.0005958740849100553
Position 35640: 0.0005910632168350919
Position 39055: 0.0005909085587141687
Position 3328: 0.0005851511118813946
Position 1842: 0.0005798146659115467
Position 37188: 0.0005700903990218504
Position 1002: 0.0005611626908851687
Position 31654: 0.0005506879726380097
Position 36832: 0.0005225863005454891
Position 9217: 0.0005207326049285778
Position 33478: 0.0005205924168032635
Position 17812: 0.0005186482681749517
Position 15203: 0.0005078585856187624
Position 32385: 0.0005009460018606562
Position 1266: 0.0005003953624785429
Position 13921: 0.0004954268453387291
Position 4458: 0.0004911672693815563
Position 17037: 0.0004790548987426343
Position 38818: 0.0004719119117491239
Position 33880: 0.00046650358283108006
Position 16208: 0.000462467117123485
Position 18740: 0.0004618689700475201
Position 7929: 0.00044158296506397376
Position 32367: 0.00042676886797376394
Position 3325: 0.0004245817037111145
Position 195: 0.00042283097875194344
Position 15284: 0.0004140731498594015
Position 10597: 0.00041156106019295746
Position 15345: 0.0004092366791043821
Position 6933: 0.0004078648082466653
Position 32649: 0.0003991881587118664
Position 38705: 0.00039686090134491544
Position 17321: 0.00039422239645955535
Position 19210: 0.0003933390519050321
Position 9066: 0.0003927389700112112
Position 33957: 0.00037566343575740427
Position 23393: 0.00037091207596788676
Position 2227: 0.0003672285898817198
Position 20730: 0.00036008086340428734
Position 6251: 0.00035859721299814565
Position 2520: 0.00034835241337597686
Position 23304: 0.00033315018163012017
Position 38155: 0.0003280113164948427
Position 38995: 0.00032751220840001384
Position 8147: 0.00031675072019118054
Position 35064: 0.00031009224737003693
Position 7709: 0.0002997580508406433
Position 7978: 0.0002983070205330798
Position 5102: 0.0002914733697867385
Position 34535: 0.0002907125886833298
Position 12368: 0.0002843944378282278
Position 9382: 0.0002671826176124344
Position 19990: 0.0002670092429478516
Position 20145: 0.00026601975747108297
Position 38609: 0.0002657957245889434
Position 9086: 0.0002584079685172926
Position 22005: 0.0002555389948465995
Position 33120: 0.00025462226788602605
Position 33758: 0.00023722151011555282
Position 14382: 0.000226881887702655
Position 37339: 0.00022075991079699794
Position 18155: 0.00021858248224798077
Position 1028: 0.00021440489183951079
Position 574: 0.00021241894524960794
Position 1927: 0.0002043182591255904
Position 3268: 0.00020420677393227202
Position 6404: 0.0001959693350416813
Position 4477: 0.0001888068128304306
Position 19981: 0.000186173972178169
Position 16253: 0.00018524403768026022
Position 540: 0.00017937204076385973
Position 6882: 0.00017643236316518363
Position 7593: 0.0001701100081756999
Position 33960: 0.00016833837099738624
Position 5695: 0.00016574283145752666
Position 17145: 0.0001645193567001232
Position 348: 0.0001502627542640195
Position 4177: 0.00014474398504577438
Position 38056: 0.00013791717897953612
Position 38659: 0.0001356056480105898
Position 34330: 0.0001301760883470802
Position 15014: 0.00012941900069183586
Position 296: 0.0001293418057699472
Position 36974: 0.0001293039892439984
Position 39082: 0.00012733257584320593
Position 38677: 0.00012426123525298506
Position 5039: 0.00012268657039153633
Position 37238: 0.0001224430728295956
Position 16844: 0.00012012989712544766
Position 1049: 0.0001199151148963536
Position 38494: 0.00011805301487518862
Position 22108: 0.00010640619246832483
Position 37465: 0.00010570887519701821
Position 27867: 9.919692268387886e-05
Position 31959: 9.62889599472867e-05
Position 18284: 9.625431750847884e-05
Position 37785: 9.615810668782274e-05
Position 553: 9.441179676310816e-05
Position 16047: 8.787466874911674e-05
Position 16332: 8.24830622718824e-05
Position 16298: 8.07701727966672e-05
Position 605: 8.039658119925499e-05
Position 805: 7.867774006313502e-05
Position 36852: 7.650106886471744e-05
Position 9393: 7.456568646661864e-05
Position 37765: 7.395445269892304e-05
Position 6211: 7.24898033167353e-05
Position 4320: 6.827414100152654e-05
Position 23237: 6.718955663247035e-05
Position 16109: 6.55599222117156e-05
Position 274: 6.388725369148918e-05
Position 21910: 6.230736384636712e-05
Position 7646: 6.210701899698364e-05
Position 8262: 6.139137769743727e-05
Position 824: 6.0390564917655335e-05
Position 23336: 6.0215886249119934e-05
Position 16530: 5.958284877608179e-05
Position 16168: 5.600558007587827e-05
Position 765: 5.354228837013279e-05
Position 2821: 5.2557376342789545e-05
Position 22034: 4.773476373459231e-05
Position 21737: 4.772873953043991e-05
Position 16982: 4.442598076992178e-05
Position 21256: 4.429783240174632e-05
Position 5067: 4.389566803816991e-05
Position 17853: 4.203344475124524e-05
Position 5215: 3.565185895258075e-05
Position 16003: 3.409096944352784e-05
Position 21191: 3.1857848226163465e-05
Position 37447: 3.0543117068367636e-05
Position 2931: 3.0074441686382737e-05
Position 37751: 3.003821882458286e-05
Position 37973: 2.9393843664743933e-05
Position 15929: 2.715684224040287e-05
Position 38554: 2.6044476482327847e-05
Position 22048: 2.4763282037967972e-05
Position 38977: 2.3980549164819732e-05
Position 16549: 2.3743373368840504e-05
Position 2994: 2.253753867254203e-05
Position 21930: 2.2461291414009484e-05
Position 38042: 2.1775477141327145e-05
Position 18856: 1.999890922493799e-05
Position 16975: 1.9854711682300402e-05
Position 18710: 1.9571875663370678e-05
Position 16498: 1.925359538152255e-05
